site_id,s_site_latitude,s_site_longitude
SC40193B,38.535465,-121.461907
9AT5022A,32.55222222,-84.9194444
LU1225BA,38.33644,-85.905
9MT0022A,30.34983333,-89.1513611
LA33809B,33.708569,-117.972633
9AT2103A,34.27005555,-84.4563611
4BV0550A,44.8427972,-72.1863583
DCS0844A,38.873028,-77.015101
SV00593A,34.173369,-118.780696
CL55925A,40.955,-81.529
MW04150D,39.78419723,-86.18556945
CL43578T,41.19288528,-80.9683624
6MH1509A,25.684123,-80.339513
2CA4328A,41.0837,-75.6347
UP10340A,41.69705,-78.5738
9AT1831A,33.89269726,-83.2845317
NJ0039ZA,40.12726748,-74.22167542
AR01007C,34.761125,-92.452044
DCY1A91A,38.4156384,-75.5690462
CC01514A,null,null
A2E0975D,28.480483,-81.278766
SEY1802A,47.459091,-122.258568
6FB3067A,26.079353,-80.433745
1ME6978C,40.22777778,-74.7119444
DA02613B,32.328881,-97.189611
LSE7012A,48.78286112,-122.490914
A5C0027A,38.97361,-94.343968
VG80080A,36.19556,-115.12053
9JK0157A,30.623324,-81.530181
9LV2704A,38.002333,-86.3223
SVS0433A,34.43409,-119.89145
8SV0935D,32.024443,-81.172498
9SA0905A,32.69696893,-80.8743841
VG25178A,36.01833368,-114.9762803
SES0256A,47.621915,-122.333428
SC55619A,38.42150278,-121.447897
AR01073A,35.2578,-91.6861
VGS0434A,36.235623,-115.189521
4KNS456A,42.9808,-72.3612
A2E2157B,28.51751,-81.66463
CHS0077A,41.858245,-87.779482
DCE0025A,39.03152,-77.03029
WA01998A,30.322214,-97.755717
7WDC424E,38.908398,-77.034912
LI13751K,40.87601,-73.37049
BA50112A,37.911027,-122.697625
IE05312B,33.982566,-117.2745
8AN0621A,34.509993,-82.883053
NM02010C,31.73861111,-106.318611
6WP2390C,26.620251,-80.05235
DN03984B,39.73231944,-104.849556
LI12739A,40.68081996,-73.4963803
VG08349Z,36.03806,-115.2228
VG08170A,36.20566652,-114.180302
CH71486Z,41.898,-87.84849
DA03942Z,33.135365,-96.708063
A1R0228A,48.590556,-103.321944
WE03712F,40.99283333,-73.7654444
CH68288Z,41.549876,-86.553134
DE80029F,41.5985,-83.66476
BA10086A,38.30617459,-122.273855
VA30463B,36.8733,-76.0276083
9AT3786A,33.0214028,-81.8649417
CH81176A,41.97899166,-87.7978
ML63039Z,42.99682402,-88.2164564
1PH6415B,39.95388888,-75.19472222
CH34166A,41.87997222,-87.9368611
1PH8349A,40.046955,-75.135221
CT11154D,41.6745,-71.9241667
CH55236U,41.65003055,-88.02783611
DA05914A,32.5827,-97.3809
6MD1201A,25.85958761,-80.3001649
IE04882C,34.11995,-117.3028
NJ09866B,40.698,-74.303
PH30546A,33.2477777,-111.806667
SL02795B,41.25685667,-110.9545806
4FR2035A,41.97111111,-71.06888889
DEE0054A,42.183027,-84.224524
UP20526A,42.79612222,-76.99282778
NJ05803G,40.781435,-74.182497
MO05769A,38.81646111,-90.5155111
SC25402A,38.41744715,-121.900131
LI13903A,40.82136972,-73.4102031
DA02049B,32.92941667,-97.1834167
1CH5582B,39.80194444,-75.96888889
A19511BA,44.9484,-93.26777
4EN2289B,43.19111111,-70.89972222
CH99191Z,40.50997,-88.99651
1CA6836F,39.94583333,-75.0883333
HI02180B,20.635183,-156.143213
LI13652A,40.95571188,-72.9735036
SC44900Y,39.523454,-119.779676
NJ07237B,40.80594167,-74.49903056
MNS0090A,44.969953,-93.276264
SE04754B,47.29555555,-122.381494
SP01159Z,47.38319,-116.864276
9ME7148Z,33.524374,-89.578333
1BU1092A,40.11999937,-74.8424952
MLS0262A,43.012493,-87.95511
9BH7288A,35.15861,-87.91538
9NV0811G,36.326485,-86.712176
SFL0542A,37.66007563,-121.989705
A5C0176D,39.20125556,-94.5772278
9AT3067B,34.12919444,-84.1216028
A1N0829Z,46.41913889,-90.73852778
PR01205A,18.408489,-66.05718
CT11226A,41.36194444,-72.6386111
9ME0013A,32.354917,-90.011917
CH95104Z,41.5414,-88.1058
CH44625Z,null,null
MO15680A,39.46495,-92.22595
AU80062A,30.06199,-99.17076
SV01475E,null,null
VG23047A,36.12291667,-115.1715417
9AT3187A,33.84761388,-84.1816194
NM01061B,35.13805556,-106.636944
PH31014C,33.61094189,-112.237777
9AT3113D,33.99944058,-83.9074989
CH80283A,42.30122,-88.97929
SL01589B,40.4855283,-111.883241
CT11322A,41.15527778,-73.385
PH68015A,32.685836,-114.625685
4TMP001A,42.34658593,-71.045106
1GL4414A,39.76424,-75.045903
MT01001D,45.22781516,-112.6314673
SF70349B,37.773125,-122.424889
CT11616E,41.34388888,-72.0791667
CH68272A,41.30863888,-88.3238333
NYS0489A,40.57993611,-73.9371321
9NV1106T,36.954769,-87.851681
BA12033B,37.79951,-122.2624
2BE3459A,40.26733333,-75.9166111
LA02885Z,33.8175,-118.011
7WAS115C,38.93055228,-76.8663908
3WAA323A,43.672312,-74.049258
DN05999A,39.760668,-104.991995
IL11849Z,37.72446549,-88.701562
SC60132A,37.8459,-120.1727
NJ06189C,40.561106,-74.359931
A2F0771A,27.54018888,-82.4797667
SF13208A,37.469,-122.292
UP40536A,43.065551,-73.77547
SE01633C,47.82527778,-122.253694
PT80001C,21.30691666,-157.8583333
7CHR078A,38.246861,-78.035694
CTHA212C,41.7652779,-72.2597225
A3A0051A,29.91552988,-95.4341656
CHS3464A,41.76774,-88.120458
5AS0848D,35.733275,-82.544117
4LNS050A,43.40751,-72.73343
BS01003B,43.23555556,-83.7830556
A3C0473A,29.651276,-95.50063
UPS0109A,43.215652,-77.663764
PH20824C,31.90649,-110.988344
CH41660E,41.94314,-87.68747
A3B0997A,29.93778,-95.320271
DM06425A,41.5896,-90.6086
CHS1942A,41.758814,-87.575719
SE04308P,46.978181,-122.362394
SL02366A,43.515948,-112.041058
SFP4855Y,37.971031,-122.043866
9ME0628A,34.0654,-89.3795
NYS1214A,40.729657,-73.990683
A2IB079A,28.61841666,-81.4496944
B410905A,39.5667,-97.671
SL03773A,40.04927,-111.544
A5B0025B,36.87613556,-94.4339081
LA0526BA,33.8968,-118.238
A5S0090C,36.9125,-93.8830555
6WP1129A,26.54155556,-80.0714306
DNH3430A,39.731073,-105.15885
PHS0733A,40.03412,-75.25927
NJ05164H,40.864197,-74.075406
CH51194B,42.00914835,-87.672995
SEY1011A,47.616388,-122.200702
9AT3840Z,31.57937768,-84.60403668
9AT1612A,32.838886,-83.331356
PT80004F,44.08261,-121.30546
PH37618A,33.59944444,-111.9855
NOY1107A,29.9500224,-90.0710196
A2E0332E,28.346516,-81.655744
7WAN032D,39.157177,-77.206825
SE04777Z,47.299447,-122.24701
A2D5121S,29.232683,-82.098528
7CMB001B,39.66306,-78.78944
WVJ0286A,38.126,-81.2632
PR00810A,18.402778,-66.188056
UP10529A,42.8541,-78.6939
SEY1021A,47.978599,-122.202998
PH69086A,33.583629,-111.996994
M782067A,36.01575089,-115.233612
BX02565A,null,null
IE24087B,33.76638888,-116.5463889
SC25426A,38.54393333,-121.279733
SFL0128A,40.954354,-124.104701
NJ08018B,40.3047,-73.9856
ML89127B,43.07380489,-89.202
9SA2097C,32.15716666,-81.8996389
CL80791Z,41.502058,-81.620666
SL03710D,39.632005,-111.655651
PH69096A,33.62571,-111.879
SV01587Z,34.1503,-118.38
SEE0051A,47.59828,-122.33414
9AT4391A,33.892192,-84.509295
SC80061A,38.69083,-121.12349
A6F0588B,39.887381,-81.996564
JVYH0C3A,30.761745,-85.201809
1MG6542H,40.1475,-75.1287778
DN06241A,38.97726111,-104.8640944
4LA0173A,44.65655,-70.19751
7WDC348A,38.94969,-77.101105
NO01052A,29.94348612,-90.09428334
SE93578A,47.74797222,-122.325194
ML14042A,42.937927,-88.003643
CH29608B,40.47083333,-88.9755556
LA02003F,33.60527778,-117.811389
SE03341A,47.61153333,-122.12885
NJ08548D,40.07156,-74.06584
DCS1513A,38.93416,-76.974252
DA017030,32.94028447,-96.7779374
NY5139BA,40.749802,-73.982041
PH69119A,33.3934,-111.719322
WI07010A,37.6851637,-97.3332523
BA00911A,38.294735,-122.302431
DM05717A,42.0671,-90.2137
4BG0793A,44.291611,-68.567333
CHS2321A,41.88136,-87.730372
BQ04908A,40.70365894,-73.9017323
IE04330A,33.89780897,-117.528553
9NV0657A,35.36769322,-87.0446712
NO01015A,30.5661,-91.178281
8OB0556A,33.54256833,-80.81633667
2LU4311A,41.267219,-75.828444
TP0024BA,27.76222,-82.68114
9AT0711B,32.491117,-85.010315
AT3001TV,33.95358,-84.227806
A4J0320B,40.36930555,-79.9403889
SL01879D,43.33497222,-111.177194
CH14081B,null,null
SD08052A,32.84874999,-115.5654169
A4A0861Z,40.5698,-78.3239
NO07041A,31.9940481,-92.3160117
6FB1076A,26.01441655,-80.4318876
A1P0009T,44.88829254,-93.3839854
FLS0356A,26.272313,-80.224777
TPS0157A,27.94482042,-82.46942396
ATS0052A,33.761283,-84.371929
ORS0146A,28.53726093,-81.37587629
TPS0355A,27.96087639,-82.50578289
MOS0040A,29.955556,-90.06678
TP2575BA,27.767054,-82.662029
FL4665BA,25.8769,-80.330173
FLS2387A,25.817262,-80.219912
FLS0506A,25.780008,-80.265954
FLS1541A,25.833218,-80.230973
PRS0069A,18.39723216,-66.16819632
DA01271A,33.08483,-96.88477
TP2245BA,28.083999,-82.415221
ORS0250A,28.484825,-81.463081
AUS0354A,29.43493012,-98.49431782
FLS0148A,25.801091,-80.203269
FLS2724A,26.205354,-80.147865
TPS0005A,27.97017822,-82.82834389
HN0029BA,29.759659,-95.36162
A3E0096A,29.704529,-95.583664
FLS2663A,25.717272,-80.374945
FLS2442A,25.81060923,-80.34286138
CH98675A,40.984667,-87.266222
HILEASEZ,47.57804543,-122.1650376
SE01930B,47.56343333,-122.161889
DCS0139A,39.36327,-76.5634
SV11325D,34.43215,-119.656678
NJ05831E,40.88149718,-74.1140319
SFYH0U2A,37.33187,-121.8953498
DE01498A,42.5028,-83.0488
A3B0283D,30.18336112,-95.4923361
CH66139A,42.30579623,-88.8997985
A1P0072A,44.614,-94.0898
PO01066Z,42.36444,-122.38083
A5C0047A,39.199417,-94.495773
ON0017XA,41.26800083,-95.967
UP30308A,44.053306,-75.729639
DN02154T,38.062056,-102.123889
6FB2142P,26.3337,-80.27426
CH14038V,42.00724067,-87.93287033
DCS1550A,39.057783,-76.9317
LUUNCD2A,37.7056,-85.9558
DA03801A,32.255,-101.4764
PHS0933A,40.361643,-74.651104
CL31329Z,41,-81
NJ08539C,40.17064,-74.06414
QAPOR12A,34.85423128,-82.3975509
AUY0701A,30.28099,-97.7306
NJ08585A,39.95758,-74.24349
NJY5803A,40.39364,-74.17558
SV11808E,34.044657,-118.264763
NM02428A,31.81308888,-106.595375
RK06665A,41.0866,-73.9852
SF05822A,36.692653,-121.626797
CHS1015A,41.984151,-87.713203
NM00059A,35.08578056,-106.524072
BK04831B,40.6855,-73.9812
NM01488A,35.648738,-106.046246
SF24863G,37.247205,-121.972003
SV13664Z,34.09975,-118.79872
4BS0947G,42.112444,-71.025472
JVYB301A,30.198983,-81.39498
A1R0018T,47.3986,-97.0722
SFP4764Y,37.401754,-122.014011
NJ06066B,null,null
MT01165B,46.33805556,-106.699167
9LV1185A,37.78105,-85.49479167
9ME7103Z,33.186873,-90.657414
NY01539A,40.74402439,-73.986062
7WAN344B,39.45216313,-77.3751342
BQ06073A,40.73809928,-73.9239015
A5D0253C,38.88569167,-94.8091639
1MG6719G,40.19138888,-75.2641667
ML70543T,42.51765278,-89.0434056
DE02949D,42.251528,-83.699139
9NV0798Z,36.60083333,-85.58027778
BQ06137D,40.74687,-73.90889
CHS2146A,41.947232,-87.769887
CH42554E,41.745785,-87.596934
9EM912RA,30.402039,-88.904836
DN06315A,40.017847,-105.277339
NJ06330A,40.9603,-74.186
DE01107C,42.45416667,-83.4702778
5WS0374A,36.4652,-81.3704
6MD1005E,25.96150925,-80.17202825
SV12174Z,34.244374,-118.527594
LI12707C,40.766638,-73.54875
CT11392A,41.57004167,-73.0173778
ML93396A,45.35169,-87.41881
DC80319A,38.899463,-77.047406
9ME0190A,35.08639,-89.87109
SV11588A,34.54244444,-118.064417
9NV1610E,36.01969444,-86.79625
SE02219D,47.57097222,-122.276111
SV11378A,34.26247222,-118.399889
SL05310A,40.534973,-111.896966
NJ06149A,40.807667,-74.217638
CH43382A,42.154667,-87.890417
CH0007GA,41.89178,-87.602611
LA23202Z,33.64070003,-117.762003
A5D0052T,38.90917277,-94.8526721
DA02732Z,33.21114,-96.6337
SEI1265A,47.772507,-122.188003
BA02327X,37.71419906,-122.141998
SL04400A,38.90126666,-112.4114361
NY02040A,40.77825271,-73.9589146
CHS2784A,41.872177,-87.716185
MW04614T,39.62884444,-86.1417028
A2M00OTA,28.45801667,-81.4747833
IN80070A,39.781566,-86.17073
PH68049A,33.789482,-111.938133
A1R0840A,43.808771,-97.168487
DN02025T,39.65229471,-104.94384
PHS0891A,40.22143,-74.71905
NY10706B,42.021292,-73.898993
IE25913A,34.06722222,-117.608333
MW03611A,38.989,-85.6145
A6B0437Z,39.1859,-82.97802
DN03901C,39.87380422,-104.983781
CI14702C,39.30111111,-84.5258333
DCY0901A,39.296257,-76.591768
MO05435Z,38.73109795,-90.5783967
SE03597A,47.56433,-122.28746
DECP319A,42.263,-83.599222
NCS0016A,35.231502,-80.841588
BA22589Z,37.7116,-122.064
9BH1351C,34.80067777,-87.1639639
9EA0656B,31.47068055,-88.0318778
2LA3404A,39.92797528,-76.3078896
DE01111D,42.50833333,-83.5927778
SF23268A,37.7456,-122.44
VGYH0A0A,36.11678,-115.175161
UT80032A,40.52841,-111.85599
OK02973C,35.36055556,-97.52027778
A4A0853A,39.98611111,-78.2663889
MO05362B,null,null
SF14500B,37.1604,-121.899
A2G0310A,28.007969,-82.504189
BX07086A,40.89034722,-73.82215278
DM04708Z,42.0897,-95.7634
NY01058B,40.73227905,-74.0001437
NJ06525A,40.6521,-74.4544
BKTP017A,40.573255,-73.988792
VA34351A,37.40034622,-79.7860389
NM00237A,35.127544,-106.613689
CT11501F,41.75333333,-72.4025
UP20348A,43.01178611,-77.35181667
NM04075A,32.32523,-103.82661
A2E0413F,28.78922222,-81.2913611
NY80007A,40.55495,-74.301437
A3C0223C,29.559642,-95.36601
NJ06506A,40.76972222,-74.4830556
9JK1666A,30.249604,-81.576027
5AS0857A,35.658615,-81.978602
SC55529A,41.7355,-116.0629
CI14026A,39.194605,-85.2171
CH89278A,40.034872,-87.830449
WI01552C,38.943806,-99.566139
SF14975B,37.25790871,-122.036303
SEYH0G2A,47.6871375,-122.1537732
VG21000A,35.939148,-115.12991
PH12502D,33.65183333,-111.891056
SE05435H,46.808165,-122.478604
SE05454V,46.999291,-122.4036
BA01224A,37.91716489,-122.066106
6FM0424A,26.915197,-82.281908
TU01027A,36.106987,-95.787346
7WAC330D,38.90145,-77.223971
DN02378B,39.877753,-104.977556
PH69365A,32.525554,-110.876113
A3E0056E,29,-95
A19517BA,44.94836,-93.26015
DE80004D,42.517951,-83.223171
SFY8301A,37.368825,-122.079341
AR0004WA,35.065338,-92.41188
PH20127W,33.508775,-112.041485
HAMT158A,41.027904,-72.162502
6MD2755A,25.900701,-80.252129
9AT2547E,33.24888888,-81.3502778
PH2118BA,33.50893,-111.91761
A1Q0316Z,43.6084417,-91.0348389
AT80006F,34.066185,-83.988229
OK02658A,35.655367,-97.192667
NES0999A,42.364188,-71.02890181
6FB1125B,26.08694444,-80.1833333
SV11091A,34.03412222,-118.519561
9AT2515A,34.27655,-87.8484
A2E0665A,28.4420597,-81.4021904
9LV1112A,37.881966,-86.212374
5HK0691A,35.751298,-81.285744
SD07410X,32.879508,-117.236558
NJ09936D,40.868271,-74.116135
IE94997C,33.712443,-116.252277
SE09015A,47.00041,-119.96089
A1R0549Z,46.115255,-100.913944
SV80388A,34.31190603,-118.424461
2BR4706A,41.78071945,-76.78164445
BQ06026X,null,null
DE6002ZA,42.3377,-83.0513
A3C0378A,29.71816667,-95.31311111
LA02313A,33.874674,-118.352983
LI13612D,40.811366,-73.3507
ON03050A,40.812236,-96.779935
NCS0166A,35.07901,-80.82115
DCS2315A,38.883694,-77.096897
DM06495A,41.44912,-90.46262
9JK1593A,30.249604,-81.576027
2BE3318C,40.349509,-75.929684
3ERB091D,42.97916667,-78.7819444
CT11281B,41.953562,-72.793809
A4J1420A,39.672028,-79.951528
DN0129BA,39.697537,-105.066507
CH3249BA,42.001267,-87.672063
SF53188A,37.596121,-122.398117
BL21001B,47.62570015,-122.1614239
ON02009D,42.63672222,-97.26363889
CI80008R,39.85711,-84.27803
NE2027ZA,42.4567,-70.9526
LAI3267Y,33.97715,-118.391338
CHI7691A,42.36555,-89.02481
MW04230A,39.853519,-86.036603
9SA1951Z,32.02649122,-82.15750932
1CA7301B,39.9575,-75.0986111
DAY1901A,33.65662,-101.82219
MO06446Z,38.58010321,-90.4701051
HIYH036A,21.276925,-157.785718
NJ05999A,40.748833,-74.041111
IE04691C,33.8959,-117.45102
5RA0395A,35.97041667,-78.94441667
PR00361Z,18.169805,-67.093068
5WI0678A,33.9645,-78.5165
9AT3441X,33.711278,-84.189658
CH47687A,42.085918,-88.362699
CLS0343A,41.396351,-81.698116
9JK2287A,30.575472,-84.212611
NM03201G,null,null
LIS0119A,40.900759,-73.449612
SE07155B,null,null
IE04696A,33.73540005,-117.415002
SE02319A,47.76694444,-122.177222
SF15101Z,36.78689967,-121.664998
SV13350A,34.15764,-118.21843
OK01680A,34.63073,-97.36341
PH11222F,33.047452,-112.015202
LA84058A,34.030682,-118.219696
A2B2430A,28.003058,-81.977697
CHS1683A,41.953484,-87.656898
PH30150A,33.62497364,-112.008533
NM01294A,35.10538888,-106.727611
CTY3101A,41.494056,-72.091253
NJ07250A,40.91367,-74.53556
DN08064A,39.759709,-104.993374
CRYH0A2A,34.90549854,-82.18967179
VG08138A,36.1107384,-115.1539059
RK06148B,null,null
BA22524A,37.679554,-122.154783
A1Q0731A,44.16697222,-92.4021389
9NV0719X,36.51310373,-86.2613985
4BN0144B,42.28833572,-71.4325041
1NH6392A,40.60752777,-75.37202777
A5F0009A,38.255312,-93.370179
9LV3521A,37.2224889,-83.3689972
9ME3348S,32.3515,-89.5409
SE07080B,48.93602777,-122.744528
9AT0214B,33.790734,-84.042148
AUYK601A,26.192644,-98.202123
VA70175A,36.84112167,-76.15033722
A2H0467A,27.842574,-82.814228
CH29887B,40.56027778,-89.6572222
HNY2704A,29.785494,-95.548534
CL20119B,41.33939,-81.8223
NO0036RA,29.9788,-90.0685
UP31025A,42.109556,-75.897144
DA01115A,32.769781,-96.856911
CH17336C,null,null
CC02578Z,26.146656,-97.647998
VA2044BA,37.5381,-77.4128
A3L0304A,31.280278,-94.736111
VGY3702A,36.102621,-115.201937
4DE6156A,42.834999,-70.952777
SC55848Y,38.589438,-121.550609
PH7131BA,33.448353,-112.074938
A5C0137A,38.988824,-94.558112
BS01074A,44.0364,-84.055
DCS1332A,38.926575,-77.000805
HI01061F,21.32599587,-157.8465053
A3B0623A,30.80789,-95.44328
9AT2890A,35.02219596,-85.2419204
FL0053BA,25.78482,-80.1902
BX03058B,40.88276257,-73.8610605
SL01095A,40.38272222,-111.815528
NO01912A,30.41223,-91.18897
NY02740B,40.79514803,-73.9443641
NY02079E,40.809203,-73.953123
RC01364A,45.104843,-83.453607
DA06561A,32.9114239,-96.871178
WE03029C,40.94722222,-73.7375
DAYH0P1A,32.813261,-96.753235
9JK2068A,30.682828,-82.029175
SEYH045A,47.609855,-122.32439
LAI3573Y,33.676313,-117.653532
MO05950A,38.83727,-90.49432
A3F0415C,29.818725,-95.690687
6MD1600M,25.97117,-80.2087
5AS1248A,35.14499,-84.260369
PH1436BA,33.4988,-112.18658
SD06600A,32.964204,-117.150307
ML54268A,42.72977957,-87.9550542
LIS0969A,41.013167,-72.160719
CH3298BA,41.928429,-87.756451
CTYH051A,41.3369042,-72.0765659
IE94562A,34.128667,-117.269108
PR01968A,18.350647,-66.571168
NYI1288A,40.7568333,-73.9743
VA71868A,36.8523,-77.8905
9AT5355A,33.76205,-83.668678
MX84998A,38.73199,-121.0555
A1Q0754A,44.28983,-93.28644
DE01089C,42.54111111,-83.1358333
CL20129D,null,null
LI12508G,40.79722222,-73.6394444
A1Q0277A,44.485697,-91.414236
SE05134G,47.08194444,-122.298194
BA02068A,37.655417,-122.057056
A2G0495A,27.96777143,-82.4076732
9KX1107A,35.6154,-84.5715
1MG6465C,40.16416666,-75.18138888
LIS1268A,40.835371,-73.428766
NJ08169B,40.25024857,-74.0806959
DA02965A,32.909198,-96.192596
DCS1333A,38.926688,-77.008059
CLS0220A,41.514223,-81.497808
SY80002C,42.9305,-78.7374
5RA0503G,35.925783,-78.96987561
1PH6157B,40.04555592,-75.1480605
5RA0500D,35.86808,-78.7823
NO00193B,null,null
CLYH013A,42.102018,-80.06274
TSTLB01N,40,-90
IB01418A,40.75,-73.9672222
SL01472B,43.82806111,-112.19625
4DE7045A,42.48055556,-71.20861111
MW06581Z,41.10777778,-85.3547222
LI13508A,40.91479607,-73.3134131
9BH1036A,34.791837,-87.008712
VA70632B,36.86580556,-76.95712778
A3E0095A,29.737242,-95.593353
9AT5673A,33.4042694,-81.6879694
LA33756B,33.85328,-118.24858
PH50834A,34.00301666,-114.2286611
DN03258B,39.55125175,-107.770552
A1Q0195A,43.759194,-91.361189
CI16005A,40.317,-83.5974
NES1065A,42.38512294,-71.08713907
TO01035B,41.6869,-83.7278
DA03877A,31.74991871,-95.49931967
CRS0115A,34.55044,-82.67321
DNS0835A,39.676973,-105.115849
6FB3208A,26.162854,-80.297487
A5C0700A,39.990661,-92.905303
A3B0662A,30.033639,-94.420028
LI13330A,40.85285123,-73.1162886
NY02227D,40.76696,-73.95276
LIS0125A,40.890175,-73.447504
6FB1409M,25.999064,-80.221099
SA02416A,29.473304,-98.550023
SF73237X,37.627081,-122.424606
CTI1038A,41.122819,-73.327258
A4J0228A,40.90083333,-79.8913889
ML95016A,46.27683258,-89.16230774
RP61506A,null,null
LUS0042A,38.05996,-84.465478
SA01408A,29.495806,-98.193186
NJ08391A,40.2606,-74.4041
7WAS504C,38.559758,-77.109253
A1N0260A,48.038673,-90.444643
CC01622C,26.29349,-98.28814
CH31039C,41.9574333,-87.74735
RC01007A,44.6552,-84.7426
A6A0290A,39.586428,-81.946206
RK05079A,41.0947,-74.0531
IE24154Z,33.8768,-117.577
DC1402BA,39.361944,-76.719792
DA05255Z,30.68106,-104.2331
LI13684X,null,null
MEYH004A,34.364848,-89.539431
CT11790C,41.70454813,-72.596757
DA8551WA,32.885175,-97.018261
IL11910B,38.01128333,-88.91366111
NJ07016F,40.88027778,-74.6875
SFYH031A,37.537726,-122.299281
WE03142A,41.005153,-73.7846737
4PR0442A,41.96528162,-71.1916633
9BH8300Z,34.68349,-86.84176
4SH0612A,42.139683,-72.497797
8CT0389A,34.68666667,-81.02444445
9MT1015C,30.715833,-88.106444
DCS0365A,39.3095721,-76.59680308
NJ06080D,null,null
A3F0347A,29.90747223,-95.5983333
VG09268A,36.18242,-115.12822
DA03909Z,33.12715,-96.751307
ML90092A,43.0662,-87.9253
DA03117B,33.17335,-97.1447333
6WP0429Z,26.6239,-80.1038
DN03981A,39.72514611,-104.948925
DCS0264A,39.312487,-76.660963
DA01014B,32.767389,-96.91827
NJ01356A,40.934311,-74.118728
SF43577G,37.78389722,-122.455861
RK06659G,41.11452,-73.5878
SD06221U,33.03680555,-117.258778
IL03149C,38.72277778,-89.8841667
PH10328I,33.40888889,-111.887778
CL21312A,41.24098333,-81.8043667
SE04705B,47.39186944,-122.04035
DN01310T,40.232354,-105.054745
LA74176Z,33.87753,-118.016018
3MOR006C,43.06861111,-77.4402778
SV12138A,34.02122,-118.38736
5FA0109A,34.973831,-79.043672
PH30441A,33.3355,-111.7037
BXY1402A,40.8542777,-73.8466166
VA70672B,36.402208,-76.75255556
9EA0733B,31.64797222,-87.8199444
NO00140R,30.186236,-92.073664
7BAC099A,39.31283333,-76.70919444
3GRA048C,42.391388,-72.168057
NYI1353A,40.80172,-73.95519
LA02189A,33.845734,-118.357385
CH0009BA,41.880261,-87.617975
CH93195A,42.13169748,-88.00553712
1BL5825B,39.89666955,-74.5927866
MW06402A,41.745308,-85.023072
DCR0088A,38.90402359,-77.03488038
AU01222A,30.307139,-97.724167
HI06702B,19.991193,-155.246805
8CH0153B,32.85212,-80.00288
LA74951T,34.13219,-118.04567
TESTX64A,47.673293,-122.33392
SVY5014A,34.126621,-118.263306
CC02559A,26.17777804,-97.68027812
HI01448A,21.30549414,-157.8612027
NY01609E,40.75275,-73.98729
DN02311Z,39.40976815,-104.9034802
7WAC177E,38.860833,-77.090833
DE04451T,42.263067,-83.241
FLE0107A,25.7943754,-80.2792153
CH0501BA,41.762186,-87.558804
B410530A,45.15611267,-83.46499634
4BS0799B,42.140245,-70.897065
UT80002E,40.76833333,-111.8911111
A2E6201S,28.70526,-82.12171
9KX0019X,35.98149657,-83.8505976
DA02211D,32.21555556,-98.635
VG80029A,36.2183,-115.262
VA10375B,36.819443,-76.000748
9NV1523A,35.74758333,-86.9095278
NYYV901A,40.71504,-74.0152167
BS91009Z,43.46607,-84.01054
UP10036A,43.03944,-78.97175
9ME0374A,35.24320833,-89.9136694
IE94977A,34.056763,-117.421538
PH10122F,33.32,-111.996111
1MG6969A,40.185224,-75.351897
CH36249Z,null,null
CHS1270A,41.910769,-87.689805
CHI5569A,41.8791,-87.63666
MT01180A,45.61277778,-107.453333
